ds,y
2022-05-29 23:59:00,3037318.485369541
2022-05-30 00:00:00,3053954.466666666
2022-05-30 00:01:00,2992220.433333334
2022-05-30 00:02:00,2887808.016666666
2022-05-30 00:03:00,2958609.9333333336
2022-05-30 00:04:00,2847093.933333334
2022-05-30 00:05:00,2822672.7333333325
2022-05-30 00:06:00,2796275.966666668
2022-05-30 00:07:00,2779824.400000001
2022-05-30 00:08:00,2764724.8666666667
2022-05-30 00:09:00,2746788.100000001
2022-05-30 00:10:00,2730967.9000000004
2022-05-30 00:11:00,2704574.2666666675
2022-05-30 00:12:00,2691500.4333333336
2022-05-30 00:13:00,2674569.466666667
2022-05-30 00:14:00,2655661.366666667
2022-05-30 00:15:00,2645951.1666666656
2022-05-30 00:16:00,2616280.066666666
2022-05-30 00:17:00,2604216.7333333325
2022-05-30 00:18:00,2591481.3
2022-05-30 00:19:00,2573574.3
2022-05-30 00:20:00,2552784.6333333333
2022-05-30 00:21:00,2528424.5333333327
2022-05-30 00:22:00,2521701.966666667
2022-05-30 00:23:00,2509699.7333333334
2022-05-30 00:24:00,2493483.166666667
2022-05-30 00:25:00,2473578.666666667
2022-05-30 00:26:00,2450548.6666666665
2022-05-30 00:27:00,2442517.933333334
2022-05-30 00:28:00,2434928.9999999995
2022-05-30 00:29:00,2420346.4666666663
2022-05-30 00:30:00,2409862.333333333
2022-05-30 00:31:00,2385035.366666668
2022-05-30 00:32:00,2373543.8666666667
2022-05-30 00:33:00,2364256.666666667
2022-05-30 00:34:00,2349832.366666667
2022-05-30 00:35:00,2331613.600000001
2022-05-30 00:36:00,2313114.4000000004
2022-05-30 00:37:00,2308817.0333333337
2022-05-30 00:38:00,2296524.9666666663
2022-05-30 00:39:00,2282189.966666667
2022-05-30 00:40:00,2269874.3999999994
2022-05-30 00:41:00,2253261.4666666677
2022-05-30 00:42:00,2245168.066666668
2022-05-30 00:43:00,2234300.100000001
2022-05-30 00:44:00,2219476.3000000003
2022-05-30 00:45:00,2213606.0000000005
2022-05-30 00:46:00,2194987.7333333334
2022-05-30 00:47:00,2186863.0
2022-05-30 00:48:00,2177707.4000000004
2022-05-30 00:49:00,2164669.6
2022-05-30 00:50:00,2154135.333333333
2022-05-30 00:51:00,2135951.0333333327
2022-05-30 00:52:00,2133966.066666666
2022-05-30 00:53:00,2120799.8
2022-05-30 00:54:00,2110154.3000000003
2022-05-30 00:55:00,2097522.2666666657
2022-05-30 00:56:00,2086246.966666667
2022-05-30 00:57:00,2077656.9333333336
2022-05-30 00:58:00,2073732.4333333336
2022-05-30 00:59:00,2060046.0333333327
2022-05-30 01:00:00,2052911.4333333336
2022-05-30 01:01:00,2039301.8000000005
2022-05-30 01:02:00,2029507.0000000007
2022-05-30 01:03:00,2022131.1333333324
2022-05-30 01:04:00,2011365.0
2022-05-30 01:05:00,2002699.766666668
2022-05-30 01:06:00,1985728.0666666664
2022-05-30 01:07:00,1978981.9999999984
2022-05-30 01:08:00,1973033.3666666667
2022-05-30 01:09:00,1961935.1
2022-05-30 01:10:00,1950203.9
2022-05-30 01:11:00,1941032.6333333345
2022-05-30 01:12:00,1936694.5333333344
2022-05-30 01:13:00,1930753.7333333327
2022-05-30 01:14:00,1919113.3999999997
2022-05-30 01:15:00,1916204.100000001
2022-05-30 01:16:00,1900247.600000001
2022-05-30 01:17:00,1895970.6000000003
2022-05-30 01:18:00,1889559.8
2022-05-30 01:19:00,1879110.133333333
2022-05-30 01:20:00,1870991.666666666
2022-05-30 01:21:00,1859064.633333334
2022-05-30 01:22:00,1857607.6333333333
2022-05-30 01:23:00,1850839.6333333335
2022-05-30 01:24:00,1840184.7333333332
2022-05-30 01:25:00,1830357.0333333327
2022-05-30 01:26:00,1821331.4666666663
2022-05-30 01:27:00,1818312.5
2022-05-30 01:28:00,1813427.6333333333
2022-05-30 01:29:00,1803118.9666666663
2022-05-30 01:30:00,1799379.3333333335
2022-05-30 01:31:00,1789810.1333333335
2022-05-30 01:32:00,1784455.2666666668
2022-05-30 01:33:00,1781386.1666666667
2022-05-30 01:34:00,1771921.933333333
2022-05-30 01:35:00,1763121.9666666668
2022-05-30 01:36:00,1753551.200000001
2022-05-30 01:37:00,1750778.2
2022-05-30 01:38:00,1745540.8333333333
2022-05-30 01:39:00,1738603.6333333335
