ds,y
2022-05-29 23:59:00,23955198.875318076
2022-05-30 00:00:00,23922799.2
2022-05-30 00:01:00,23555545.300000004
2022-05-30 00:02:00,23346434.80000001
2022-05-30 00:03:00,23274654.30000001
2022-05-30 00:04:00,23010338.999999996
2022-05-30 00:05:00,22900251.799999997
2022-05-30 00:06:00,22680176.600000005
2022-05-30 00:07:00,22544188.90000001
2022-05-30 00:08:00,22397236.5
2022-05-30 00:09:00,22227833.9
2022-05-30 00:10:00,22156964.80000001
2022-05-30 00:11:00,21919501.699999984
2022-05-30 00:12:00,21821008.49999999
2022-05-30 00:13:00,21632168.899999995
2022-05-30 00:14:00,21537237.600000005
2022-05-30 00:15:00,21410410.4
2022-05-30 00:16:00,21285681.90000001
2022-05-30 00:17:00,21141841.90000001
2022-05-30 00:18:00,20990487.5
2022-05-30 00:19:00,20837552.09999999
2022-05-30 00:20:00,20762668.5
2022-05-30 00:21:00,20593501.500000007
2022-05-30 00:22:00,20458505.80000002
2022-05-30 00:23:00,20281257.1
2022-05-30 00:24:00,20199023.4
2022-05-30 00:25:00,20076167.30000001
2022-05-30 00:26:00,19918330.8
2022-05-30 00:27:00,19790297.70000001
2022-05-30 00:28:00,19684764.4
2022-05-30 00:29:00,19552344.800000004
2022-05-30 00:30:00,19506852.3
2022-05-30 00:31:00,19340865.9
2022-05-30 00:32:00,19208486.6
2022-05-30 00:33:00,19075772.500000004
2022-05-30 00:34:00,19008130.500000004
2022-05-30 00:35:00,18878717.9
2022-05-30 00:36:00,18759312.1
2022-05-30 00:37:00,18659836.2
2022-05-30 00:38:00,18563897.40000001
2022-05-30 00:39:00,18401246.600000005
2022-05-30 00:40:00,18325550.8
2022-05-30 00:41:00,18185709.79999999
2022-05-30 00:42:00,18090518.10000001
2022-05-30 00:43:00,17967404.700000003
2022-05-30 00:44:00,17876205.80000001
2022-05-30 00:45:00,17782344.000000007
2022-05-30 00:46:00,17640515.900000002
2022-05-30 00:47:00,17533122.599999998
2022-05-30 00:48:00,17428801.40000001
2022-05-30 00:49:00,17334248.3
2022-05-30 00:50:00,17261550.200000003
2022-05-30 00:51:00,17095886.2
2022-05-30 00:52:00,17018318.00000001
2022-05-30 00:53:00,16877342.400000002
2022-05-30 00:54:00,16800657.700000003
2022-05-30 00:55:00,16684807.6
2022-05-30 00:56:00,16587634.999999993
2022-05-30 00:57:00,16549892.499999996
2022-05-30 00:58:00,16410135.19999999
2022-05-30 00:59:00,16336128.899999997
2022-05-30 01:00:00,16344244.7
2022-05-30 01:01:00,16180167.9
2022-05-30 01:02:00,16083968.699999996
2022-05-30 01:03:00,16168694.800000004
2022-05-30 01:04:00,15886972.999999994
