ds,y
2022-05-29 23:59:00,936466.7506215128
2022-05-30 00:00:00,937371.6000000002
2022-05-30 00:01:00,932373.0000000003
2022-05-30 00:02:00,928310.3999999996
2022-05-30 00:03:00,932295.6000000004
2022-05-30 00:04:00,925430.4
2022-05-30 00:05:00,926766.0
2022-05-30 00:06:00,884021.3999999999
2022-05-30 00:07:00,873262.8
2022-05-30 00:08:00,859726.8
2022-05-30 00:09:00,851785.1999999997
2022-05-30 00:10:00,852586.2
2022-05-30 00:11:00,847832.4000000004
2022-05-30 00:12:00,839820.5999999999
2022-05-30 00:13:00,828469.7999999997
2022-05-30 00:14:00,822144.6000000003
2022-05-30 00:15:00,814935.5999999999
2022-05-30 00:16:00,813468.6000000001
2022-05-30 00:17:00,807739.2000000002
2022-05-30 00:18:00,799021.8000000003
2022-05-30 00:19:00,792286.2000000001
2022-05-30 00:20:00,787071.5999999997
2022-05-30 00:21:00,783935.9999999999
2022-05-30 00:22:00,775733.4000000004
2022-05-30 00:23:00,771591.5999999994
2022-05-30 00:24:00,768796.2000000002
2022-05-30 00:25:00,762650.9999999995
2022-05-30 00:26:00,757740.6000000003
2022-05-30 00:27:00,749757.5999999999
2022-05-30 00:28:00,728591.3999999997
2022-05-30 00:29:00,738243.0000000001
2022-05-30 00:30:00,715720.25
2022-05-30 00:31:00,714218.7500000002
2022-05-30 00:32:00,706826.7499999997
2022-05-30 00:33:00,700530.25
2022-05-30 00:34:00,698813.4999999998
2022-05-30 00:35:00,693061.2499999999
2022-05-30 00:36:00,677075.0000000001
2022-05-30 00:37:00,684866.0
2022-05-30 00:38:00,644135.0999999999
2022-05-30 00:39:00,651292.1000000004
2022-05-30 00:40:00,629539.3500000002
2022-05-30 00:41:00,624097.65
2022-05-30 00:42:00,620766.2999999999
2022-05-30 00:43:00,615403.7999999999
2022-05-30 00:44:00,610148.5499999998
2022-05-30 00:45:00,609047.9999999999
2022-05-30 00:46:00,590597.6999999997
2022-05-30 00:47:00,595504.7999999998
2022-05-30 00:48:00,575667.1999999998
2022-05-30 00:49:00,572971.2000000001
2022-05-30 00:50:00,555694.4
2022-05-30 00:51:00,564940.8
2022-05-30 00:52:00,544891.65
2022-05-30 00:53:00,535214.9999999998
2022-05-30 00:54:00,532528.8499999999
2022-05-30 00:55:00,530754.1000000001
2022-05-30 00:56:00,530651.8000000003
2022-05-30 00:57:00,525868.5000000001
2022-05-30 00:58:00,519921.15
2022-05-30 00:59:00,519191.10000000015
2022-05-30 01:00:00,518840.79999999993
2022-05-30 01:01:00,502688.25000000006
2022-05-30 01:02:00,511887.5
2022-05-30 01:03:00,495376.6999999997
2022-05-30 01:04:00,475681.5
2022-05-30 01:05:00,466272.1499999999
2022-05-30 01:06:00,452114.35
2022-05-30 01:07:00,447033.54999999993
2022-05-30 01:08:00,441101.5999999998
2022-05-30 01:09:00,432229.04999999976
2022-05-30 01:10:00,437327.2500000001
2022-05-30 01:11:00,434012.5500000002
2022-05-30 01:12:00,428686.70000000007
2022-05-30 01:13:00,423188.3000000001
2022-05-30 01:14:00,407735.6499999999
2022-05-30 01:15:00,416032.5500000001
2022-05-30 01:16:00,396476.83333333326
2022-05-30 01:17:00,403479.41666666686
2022-05-30 01:18:00,392833.4666666668
2022-05-30 01:19:00,384631.9333333334
2022-05-30 01:20:00,382586.03333333327
2022-05-30 01:21:00,379438.6000000001
2022-05-30 01:22:00,377963.9666666667
2022-05-30 01:23:00,375207.3999999999
2022-05-30 01:24:00,368617.33333333314
2022-05-30 01:25:00,369851.43333333335
2022-05-30 01:26:00,371073.2333333335
2022-05-30 01:27:00,369608.1666666666
2022-05-30 01:28:00,357410.6666666666
2022-05-30 01:29:00,360353.1
2022-05-30 01:30:00,353802.66666666674
2022-05-30 01:31:00,352284.0000000002
2022-05-30 01:32:00,350792.0
2022-05-30 01:33:00,344513.3333333332
2022-05-30 01:34:00,343362.66666666686
2022-05-30 01:35:00,342328.0000000002
2022-05-30 01:36:00,339745.3333333334
2022-05-30 01:37:00,336101.3333333334
2022-05-30 01:38:00,336412.0000000002
2022-05-30 01:39:00,334906.66666666686
2022-05-30 01:40:00,332470.6666666668
2022-05-30 01:41:00,332037.3333333334
2022-05-30 01:42:00,329186.66666666674
2022-05-30 01:43:00,325173.3333333334
2022-05-30 01:44:00,323298.66666666674
2022-05-30 01:45:00,322154.6666666666
2022-05-30 01:46:00,321301.3333333335
2022-05-30 01:47:00,317621.33333333326
2022-05-30 01:48:00,317725.3333333332
2022-05-30 01:49:00,316209.33333333343
2022-05-30 01:50:00,315230.6666666668
2022-05-30 01:51:00,311534.6666666666
2022-05-30 01:52:00,310766.6666666668
2022-05-30 01:53:00,308226.6666666666
2022-05-30 01:54:00,304605.3333333333
2022-05-30 01:55:00,303805.33333333326
2022-05-30 01:56:00,303968.00000000006
2022-05-30 01:57:00,302604.0000000001
2022-05-30 01:58:00,297129.3333333334
2022-05-30 01:59:00,296976.0
2022-05-30 02:00:00,305318.6666666667
2022-05-30 02:01:00,299314.6666666667
2022-05-30 02:02:00,298046.6666666666
2022-05-30 02:03:00,303141.3333333333
2022-05-30 02:04:00,302384.0
2022-05-30 02:05:00,303481.3333333333
2022-05-30 02:06:00,295387.99999999994
2022-05-30 02:07:00,290422.6666666668
2022-05-30 02:08:00,289009.3333333334
2022-05-30 02:09:00,284845.3333333333
2022-05-30 02:10:00,285913.3333333333
2022-05-30 02:11:00,282095.99999999977
2022-05-30 02:12:00,281335.99999999994
2022-05-30 02:13:00,279496.0000000001
2022-05-30 02:14:00,279582.66666666657
2022-05-30 02:15:00,277325.3333333334
2022-05-30 02:16:00,277369.3333333333
2022-05-30 02:17:00,276549.3333333334
2022-05-30 02:18:00,274590.6666666665
2022-05-30 02:19:00,273376.00000000006
2022-05-30 02:20:00,271044.0
2022-05-30 02:21:00,273116.0
2022-05-30 02:22:00,270166.66666666674
2022-05-30 02:23:00,270162.66666666674
2022-05-30 02:24:00,268381.3333333334
2022-05-30 02:25:00,265921.3333333334
2022-05-30 02:26:00,265901.33333333326
2022-05-30 02:27:00,266105.3333333333
2022-05-30 02:28:00,263425.3333333333
2022-05-30 02:29:00,262659.99999999994
2022-05-30 02:30:00,264629.3333333335
2022-05-30 02:31:00,263673.33333333343
2022-05-30 02:32:00,260281.3333333333
2022-05-30 02:33:00,256553.33333333343
2022-05-30 02:34:00,257109.33333333337
2022-05-30 02:35:00,254401.33333333343
2022-05-30 02:36:00,254728.0
2022-05-30 02:37:00,255538.66666666672
2022-05-30 02:38:00,252568.00000000003
2022-05-30 02:39:00,250312.00000000003
2022-05-30 02:40:00,249973.3333333333
2022-05-30 02:41:00,248997.3333333333
2022-05-30 02:42:00,248800.0
2022-05-30 02:43:00,244835.9999999999
2022-05-30 02:44:00,245958.6666666667
2022-05-30 02:45:00,245270.66666666663
2022-05-30 02:46:00,243093.3333333335
2022-05-30 02:47:00,243096.0000000001
2022-05-30 02:48:00,242272.0000000001
2022-05-30 02:49:00,241110.66666666663
2022-05-30 02:50:00,241153.3333333333
2022-05-30 02:51:00,240844.0000000001
2022-05-30 02:52:00,239350.66666666657
2022-05-30 02:53:00,236256.0000000001
2022-05-30 02:54:00,236280.0000000001
2022-05-30 02:55:00,237234.66666666677
2022-05-30 02:56:00,236879.99999999985
2022-05-30 02:57:00,234282.6666666666
2022-05-30 02:58:00,234618.66666666677
2022-05-30 02:59:00,232328.0000000001
2022-05-30 03:00:00,239108.0000000001
2022-05-30 03:01:00,234601.33333333328
2022-05-30 03:02:00,232382.66666666657
2022-05-30 03:03:00,242641.3333333334
2022-05-30 03:04:00,231169.33333333343
2022-05-30 03:05:00,229578.6666666667
2022-05-30 03:06:00,229845.33333333328
2022-05-30 03:07:00,230117.3333333333
2022-05-30 03:08:00,226935.9999999999
2022-05-30 03:09:00,227108.0
2022-05-30 03:10:00,226721.33333333328
2022-05-30 03:11:00,225440.0000000001
2022-05-30 03:12:00,225705.33333333343
2022-05-30 03:13:00,222317.33333333323
2022-05-30 03:14:00,222309.3333333335
2022-05-30 03:15:00,221876.0
2022-05-30 03:16:00,221282.6666666668
2022-05-30 03:17:00,221317.33333333337
2022-05-30 03:18:00,218057.33333333337
2022-05-30 03:19:00,218746.66666666663
2022-05-30 03:20:00,217942.6666666667
2022-05-30 03:21:00,216796.00000000003
2022-05-30 03:22:00,217941.3333333334
2022-05-30 03:23:00,216369.33333333337
2022-05-30 03:24:00,216193.33333333337
2022-05-30 03:25:00,215466.66666666663
2022-05-30 03:26:00,214585.3333333333
2022-05-30 03:27:00,215502.66666666663
2022-05-30 03:28:00,213077.33333333337
2022-05-30 03:29:00,212876.0000000001
2022-05-30 03:30:00,213404.0
2022-05-30 03:31:00,214370.66666666677
2022-05-30 03:32:00,211484.0000000001
2022-05-30 03:33:00,209534.6666666668
2022-05-30 03:34:00,211152.0000000001
2022-05-30 03:35:00,212408.0
2022-05-30 03:36:00,209980.0000000001
2022-05-30 03:37:00,209634.66666666677
2022-05-30 03:38:00,208922.6666666667
2022-05-30 03:39:00,208001.33333333337
2022-05-30 03:40:00,207762.66666666677
2022-05-30 03:41:00,207781.3333333335
2022-05-30 03:42:00,207098.6666666667
2022-05-30 03:43:00,206393.3333333333
2022-05-30 03:44:00,203422.66666666663
2022-05-30 03:45:00,203506.66666666672
2022-05-30 03:46:00,203844.0000000001
2022-05-30 03:47:00,202125.3333333333
2022-05-30 03:48:00,202369.3333333333
2022-05-30 03:49:00,204302.6666666667
2022-05-30 03:50:00,202840.0000000001
2022-05-30 03:51:00,200810.66666666663
2022-05-30 03:52:00,199306.66666666672
2022-05-30 03:53:00,198305.3333333334
2022-05-30 03:54:00,196268.0000000001
2022-05-30 03:55:00,198698.66666666677
2022-05-30 03:56:00,199065.3333333333
2022-05-30 03:57:00,197765.33333333328
2022-05-30 03:58:00,197358.66666666663
2022-05-30 03:59:00,195176.0
2022-05-30 04:00:00,200473.3333333334
2022-05-30 04:01:00,198192.0
2022-05-30 04:02:00,196037.3333333333
2022-05-30 04:03:00,203413.33333333343
2022-05-30 04:04:00,203928.00000000003
2022-05-30 04:05:00,205198.6666666667
2022-05-30 04:06:00,199162.66666666663
2022-05-30 04:07:00,194033.33333333337
2022-05-30 04:08:00,192600.0000000001
2022-05-30 04:09:00,192986.66666666663
2022-05-30 04:10:00,193084.0
2022-05-30 04:11:00,191952.0000000001
2022-05-30 04:12:00,191004.0000000001
2022-05-30 04:13:00,190880.00000000003
2022-05-30 04:14:00,190458.66666666677
2022-05-30 04:15:00,190580.0000000001
2022-05-30 04:16:00,191030.66666666663
2022-05-30 04:17:00,190326.66666666672
2022-05-30 04:18:00,189900.0
2022-05-30 04:19:00,188573.33333333328
2022-05-30 04:20:00,190022.66666666663
2022-05-30 04:21:00,190296.00000000003
2022-05-30 04:22:00,188096.0000000001
2022-05-30 04:23:00,189926.66666666672
2022-05-30 04:24:00,188628.0000000001
2022-05-30 04:25:00,189382.66666666663
2022-05-30 04:26:00,188513.33333333337
2022-05-30 04:27:00,188282.66666666663
2022-05-30 04:28:00,186810.66666666663
2022-05-30 04:29:00,187908.0
2022-05-30 04:30:00,190446.66666666663
2022-05-30 04:31:00,189592.0000000001
2022-05-30 04:32:00,187813.33333333328
2022-05-30 04:33:00,186508.0000000001
2022-05-30 04:34:00,187233.3333333333
2022-05-30 04:35:00,185633.3333333333
2022-05-30 04:36:00,188718.66666666663
2022-05-30 04:37:00,187074.6666666667
2022-05-30 04:38:00,187282.6666666667
2022-05-30 04:39:00,186112.0
2022-05-30 04:40:00,186832.00000000012
2022-05-30 04:41:00,186413.33333333337
2022-05-30 04:42:00,186548.0
